

-- Schedd: cmssubmit-r1.t2.ucsd.edu : <169.228.38.40:9615?...
 ID      OWNER            SUBMITTED     RUN_TIME ST PRI SIZE CMD               
2112544.0   uscms5799       6/3  12:58   0+00:10:51 C  0   732.4 condorExecutable.s
2112547.0   uscms5799       6/3  12:58   0+00:10:44 C  0   732.4 condorExecutable.s
2112548.0   uscms5799       6/3  12:58   0+00:10:20 C  0   732.4 condorExecutable.s
2112550.0   uscms5799       6/3  12:58   0+00:10:11 C  0   732.4 condorExecutable.s
2112567.0   uscms5799       6/3  12:58   0+00:10:03 C  0   732.4 condorExecutable.s
2112573.0   uscms5799       6/3  12:58   0+00:10:55 C  0   732.4 condorExecutable.s
2112596.0   uscms5799       6/3  12:58   0+00:11:23 C  0   732.4 condorExecutable.s
2112603.0   uscms5799       6/3  12:58   0+00:09:14 C  0   732.4 condorExecutable.s
2112609.0   uscms5799       6/3  12:58   0+00:11:27 C  0   732.4 condorExecutable.s
2112613.0   uscms5799       6/3  12:58   0+00:11:26 C  0   732.4 condorExecutable.s
2112624.0   uscms5799       6/3  12:58   0+00:09:06 C  0   732.4 condorExecutable.s
2112628.0   uscms5799       6/3  12:58   0+00:10:44 C  0   732.4 condorExecutable.s
2112631.0   uscms5799       6/3  12:58   0+00:09:46 C  0   732.4 condorExecutable.s
2112634.0   uscms5799       6/3  12:58   0+00:11:17 C  0   732.4 condorExecutable.s
2112644.0   uscms5799       6/3  12:58   0+00:08:36 C  0   732.4 condorExecutable.s
2112645.0   uscms5799       6/3  12:58   0+00:09:19 C  0   732.4 condorExecutable.s
2112662.0   uscms5799       6/3  12:58   0+00:07:45 C  0   732.4 condorExecutable.s
2112691.0   uscms5799       6/3  12:58   0+00:08:03 C  0   732.4 condorExecutable.s
2112724.0   uscms5799       6/3  12:59   0+00:11:26 C  0   732.4 condorExecutable.s
2112807.0   uscms5799       6/3  12:56   0+00:08:00 C  0   732.4 condorExecutable.s
2112832.0   uscms5799       6/3  13:05   0+00:06:11 C  0   732.4 condorExecutable.s
2112853.0   uscms5799       6/3  12:58   0+00:01:42 C  0   732.4 condorExecutable.s
2112854.0   uscms5799       6/3  12:58   0+00:01:44 C  0   732.4 condorExecutable.s
2112856.0   uscms5799       6/3  12:58   0+00:06:14 C  0   732.4 condorExecutable.s
2112857.0   uscms5799       6/3  12:58   0+00:02:27 C  0   732.4 condorExecutable.s
